ID,Hotel Rank,Hotel Name,Hotel Slug,City,Country,Image Slot,Image Type,Subject,File Name Original,File Name Web,Local Path Original,Local Path Web,Source Site,Source Page URL,Direct Download URL,Photographer / Creator,Photographer Profile URL,Licence,Licence URL,Attribution Required?,Recommended Attribution Text,Commercial Use Allowed?,Modification Allowed?,Verification Date,Notes,Safe to Use?,Width,Height,Web File Size Bytes
raweekanlaya-bangkok-03,4,The Raweekanlaya Bangkok Wellness Cuisine Resort,raweekanlaya-bangkok,Bangkok,Thailand,3,City,"Río Chao Phraya, Bangkok, Tailandia, 2013-08-22, DD 01.jpg",raweekanlaya-bangkok-03-city-chao-phraya.jpg,raweekanlaya-bangkok-03-city-chao-phraya.webp,public/images/hotels/raweekanlaya-bangkok/original/raweekanlaya-bangkok-03-city-chao-phraya.jpg,/images/hotels/raweekanlaya-bangkok/web/raweekanlaya-bangkok-03-city-chao-phraya.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:R%C3%ADo_Chao_Phraya,_Bangkok,_Tailandia,_2013-08-22,_DD_01.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/R%C3%ADo_Chao_Phraya%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_01.jpg/3840px-R%C3%ADo_Chao_Phraya%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_01.jpg,Diego Delso,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Río Chao Phraya, Bangkok, Tailandia, 2013-08-22, DD 01.jpg by Diego Delso, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Chao Phraya River Bangkok.,Yes,2200,1210,603074
raweekanlaya-bangkok-04,4,The Raweekanlaya Bangkok Wellness Cuisine Resort,raweekanlaya-bangkok,Bangkok,Thailand,4,Attraction,"Wat Pho, Bangkok, Tailandia, 2013-08-22, DD 22.jpg",raweekanlaya-bangkok-04-attraction-wat-pho.jpg,raweekanlaya-bangkok-04-attraction-wat-pho.webp,public/images/hotels/raweekanlaya-bangkok/original/raweekanlaya-bangkok-04-attraction-wat-pho.jpg,/images/hotels/raweekanlaya-bangkok/web/raweekanlaya-bangkok-04-attraction-wat-pho.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Wat_Pho,_Bangkok,_Tailandia,_2013-08-22,_DD_22.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Wat_Pho%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_22.jpg/3840px-Wat_Pho%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_22.jpg,Diego Delso,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Wat Pho, Bangkok, Tailandia, 2013-08-22, DD 22.jpg by Diego Delso, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Wat Pho Bangkok.,Yes,2200,1259,637748
raweekanlaya-bangkok-05,4,The Raweekanlaya Bangkok Wellness Cuisine Resort,raweekanlaya-bangkok,Bangkok,Thailand,5,Food,Chatuchak Weekend Market P1100750.JPG,raweekanlaya-bangkok-05-food-street-food.jpg,raweekanlaya-bangkok-05-food-street-food.webp,public/images/hotels/raweekanlaya-bangkok/original/raweekanlaya-bangkok-05-food-street-food.jpg,/images/hotels/raweekanlaya-bangkok/web/raweekanlaya-bangkok-05-food-street-food.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Chatuchak_Weekend_Market_P1100750.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Chatuchak_Weekend_Market_P1100750.JPG/3840px-Chatuchak_Weekend_Market_P1100750.JPG,Deror Avi,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Chatuchak Weekend Market P1100750.JPG by Deror Avi, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Bangkok street food market.,Yes,2200,1650,315798
raweekanlaya-bangkok-06,4,The Raweekanlaya Bangkok Wellness Cuisine Resort,raweekanlaya-bangkok,Bangkok,Thailand,6,Secondary,"A roof of a building at the Grand Palace, Bangkok, sunrise, 2017.jpg",raweekanlaya-bangkok-06-secondary-grand-palace.jpg,raweekanlaya-bangkok-06-secondary-grand-palace.webp,public/images/hotels/raweekanlaya-bangkok/original/raweekanlaya-bangkok-06-secondary-grand-palace.jpg,/images/hotels/raweekanlaya-bangkok/web/raweekanlaya-bangkok-06-secondary-grand-palace.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:A_roof_of_a_building_at_the_Grand_Palace,_Bangkok,_sunrise,_2017.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/A_roof_of_a_building_at_the_Grand_Palace%2C_Bangkok%2C_sunrise%2C_2017.jpg/3840px-A_roof_of_a_building_at_the_Grand_Palace%2C_Bangkok%2C_sunrise%2C_2017.jpg,Bjørn Erik Pedersen,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: A roof of a building at the Grand Palace, Bangkok, sunrise, 2017.jpg by Bjørn Erik Pedersen, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Grand Palace Bangkok.,Yes,2200,1462,207220
stamba-hotel-tbilisi-01,5,Stamba Hotel,stamba-hotel-tbilisi,Tbilisi,Georgia,1,Hero,"Kura River in the central part of Tbilisi, 2007-09-28.jpg",stamba-hotel-tbilisi-01-hero-stamba-hotel.jpg,stamba-hotel-tbilisi-01-hero-stamba-hotel.webp,public/images/hotels/stamba-hotel-tbilisi/original/stamba-hotel-tbilisi-01-hero-stamba-hotel.jpg,/images/hotels/stamba-hotel-tbilisi/web/stamba-hotel-tbilisi-01-hero-stamba-hotel.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Kura_River_in_the_central_part_of_Tbilisi,_2007-09-28.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Kura_River_in_the_central_part_of_Tbilisi%2C_2007-09-28.jpg/3840px-Kura_River_in_the_central_part_of_Tbilisi%2C_2007-09-28.jpg,EvgenyGenkin,,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Yes,"Photo: Kura River in the central part of Tbilisi, 2007-09-28.jpg by EvgenyGenkin, licensed under CC BY 2.5 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Tbilisi Tbilisi. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1466,588150
stamba-hotel-tbilisi-02,5,Stamba Hotel,stamba-hotel-tbilisi,Tbilisi,Georgia,2,Hotel,"2014 Tbilisi, Łaźnie siarkowe w Abanotubani (01).jpg",stamba-hotel-tbilisi-02-hotel-stamba-hotel-tbilisi-02.jpg,stamba-hotel-tbilisi-02-hotel-stamba-hotel-tbilisi-02.webp,public/images/hotels/stamba-hotel-tbilisi/original/stamba-hotel-tbilisi-02-hotel-stamba-hotel-tbilisi-02.jpg,/images/hotels/stamba-hotel-tbilisi/web/stamba-hotel-tbilisi-02-hotel-stamba-hotel-tbilisi-02.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2014_Tbilisi,_%C5%81a%C5%BAnie_siarkowe_w_Abanotubani_(01).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/2014_Tbilisi%2C_%C5%81a%C5%BAnie_siarkowe_w_Abanotubani_%2801%29.jpg/3840px-2014_Tbilisi%2C_%C5%81a%C5%BAnie_siarkowe_w_Abanotubani_%2801%29.jpg,Marcin Konsek,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: 2014 Tbilisi, Łaźnie siarkowe w Abanotubani (01).jpg by Marcin Konsek, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Tbilisi architecture. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1466,529088
stamba-hotel-tbilisi-03,5,Stamba Hotel,stamba-hotel-tbilisi,Tbilisi,Georgia,3,City,"Tbilisi, Old town, Georgia.jpg",stamba-hotel-tbilisi-03-city-old-town.jpg,stamba-hotel-tbilisi-03-city-old-town.webp,public/images/hotels/stamba-hotel-tbilisi/original/stamba-hotel-tbilisi-03-city-old-town.jpg,/images/hotels/stamba-hotel-tbilisi/web/stamba-hotel-tbilisi-03-city-old-town.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Tbilisi,_Old_town,_Georgia.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Tbilisi%2C_Old_town%2C_Georgia.jpg/3840px-Tbilisi%2C_Old_town%2C_Georgia.jpg,Vyacheslav Argenberg,,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Yes,"Photo: Tbilisi, Old town, Georgia.jpg by Vyacheslav Argenberg, licensed under CC BY 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Tbilisi old town architecture.,Yes,2200,1462,490400
stamba-hotel-tbilisi-04,5,Stamba Hotel,stamba-hotel-tbilisi,Tbilisi,Georgia,4,Attraction,"Narikala fortress, Tbilisi, Georgia.jpg",stamba-hotel-tbilisi-04-attraction-narikala.jpg,stamba-hotel-tbilisi-04-attraction-narikala.webp,public/images/hotels/stamba-hotel-tbilisi/original/stamba-hotel-tbilisi-04-attraction-narikala.jpg,/images/hotels/stamba-hotel-tbilisi/web/stamba-hotel-tbilisi-04-attraction-narikala.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Narikala_fortress,_Tbilisi,_Georgia.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Narikala_fortress%2C_Tbilisi%2C_Georgia.jpg/3840px-Narikala_fortress%2C_Tbilisi%2C_Georgia.jpg,This work is created by George Melashvili. You can redistribute it or modify it under the terms of the terms of Cc-by-sa-3.0 (See below) საქართველო,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Narikala fortress, Tbilisi, Georgia.jpg by This work is created by George Melashvili. You can redistribute it or modify it under the terms of the terms of Cc-by-sa-3.0 (See below) საქართველო, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Narikala Fortress Tbilisi.,Yes,2200,1466,263594
stamba-hotel-tbilisi-05,5,Stamba Hotel,stamba-hotel-tbilisi,Tbilisi,Georgia,5,Food,Khinkali 551.jpg,stamba-hotel-tbilisi-05-food-stamba-hotel-tbilisi-05.jpg,stamba-hotel-tbilisi-05-food-stamba-hotel-tbilisi-05.webp,public/images/hotels/stamba-hotel-tbilisi/original/stamba-hotel-tbilisi-05-food-stamba-hotel-tbilisi-05.jpg,/images/hotels/stamba-hotel-tbilisi/web/stamba-hotel-tbilisi-05-food-stamba-hotel-tbilisi-05.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Khinkali_551.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Khinkali_551.jpg/3840px-Khinkali_551.jpg,MIKHEIL,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Khinkali 551.jpg by MIKHEIL, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Khinkali Georgia. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1280,141568
stamba-hotel-tbilisi-06,5,Stamba Hotel,stamba-hotel-tbilisi,Tbilisi,Georgia,6,Secondary,"Rustaveli Avenue, Tbilisi (A).jpg",stamba-hotel-tbilisi-06-secondary-rustaveli.jpg,stamba-hotel-tbilisi-06-secondary-rustaveli.webp,public/images/hotels/stamba-hotel-tbilisi/original/stamba-hotel-tbilisi-06-secondary-rustaveli.jpg,/images/hotels/stamba-hotel-tbilisi/web/stamba-hotel-tbilisi-06-secondary-rustaveli.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Rustaveli_Avenue,_Tbilisi_(A).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Rustaveli_Avenue%2C_Tbilisi_%28A%29.jpg/3840px-Rustaveli_Avenue%2C_Tbilisi_%28A%29.jpg,Kober,,Public domain,Unknown / not listed,No,"Image: Rustaveli Avenue, Tbilisi (A).jpg by Kober, public domain via Wikimedia Commons.",Yes,Yes,2026-05-30,Matched Commons query: Rustaveli Avenue Tbilisi.,Yes,2200,1567,241276
angkor-aurora-siem-reap-01,6,Angkor Aurora,angkor-aurora-siem-reap,Siem Reap,Cambodia,1,Hero,Preah Pithu T Monks - Siem Reap.jpg,angkor-aurora-siem-reap-01-hero-angkor-aurora.jpg,angkor-aurora-siem-reap-01-hero-angkor-aurora.webp,public/images/hotels/angkor-aurora-siem-reap/original/angkor-aurora-siem-reap-01-hero-angkor-aurora.jpg,/images/hotels/angkor-aurora-siem-reap/web/angkor-aurora-siem-reap-01-hero-angkor-aurora.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Preah_Pithu_T_Monks_-_Siem_Reap.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Preah_Pithu_T_Monks_-_Siem_Reap.jpg/3840px-Preah_Pithu_T_Monks_-_Siem_Reap.jpg,JJ Harrison (https://www.jjharrison.com.au/),,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Preah Pithu T Monks - Siem Reap.jpg by JJ Harrison (https://www.jjharrison.com.au/), licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Siem Reap Siem Reap. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,2200,1466,1257278
angkor-aurora-siem-reap-02,6,Angkor Aurora,angkor-aurora-siem-reap,Siem Reap,Cambodia,2,Hotel,Pool on the hotel's roof - panoramio.jpg,angkor-aurora-siem-reap-02-hotel-angkor-aurora-siem-reap-02.jpg,angkor-aurora-siem-reap-02-hotel-angkor-aurora-siem-reap-02.webp,public/images/hotels/angkor-aurora-siem-reap/original/angkor-aurora-siem-reap-02-hotel-angkor-aurora-siem-reap-02.jpg,/images/hotels/angkor-aurora-siem-reap/web/angkor-aurora-siem-reap-02-hotel-angkor-aurora-siem-reap-02.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Pool_on_the_hotel%27s_roof_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Pool_on_the_hotel%27s_roof_-_panoramio.jpg/3840px-Pool_on_the_hotel%27s_roof_-_panoramio.jpg,Evgeniy Metyolkin,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Pool on the hotel's roof - panoramio.jpg by Evgeniy Metyolkin, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Siem Reap hotel pool. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1466,140830
angkor-aurora-siem-reap-03,6,Angkor Aurora,angkor-aurora-siem-reap,Siem Reap,Cambodia,3,City,Tonle Sap Siem Reap Cambodia Girl-steering-her-boat-01.jpg,angkor-aurora-siem-reap-03-city-siem-reap.jpg,angkor-aurora-siem-reap-03-city-siem-reap.webp,public/images/hotels/angkor-aurora-siem-reap/original/angkor-aurora-siem-reap-03-city-siem-reap.jpg,/images/hotels/angkor-aurora-siem-reap/web/angkor-aurora-siem-reap-03-city-siem-reap.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tonle_Sap_Siem_Reap_Cambodia_Girl-steering-her-boat-01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Tonle_Sap_Siem_Reap_Cambodia_Girl-steering-her-boat-01.jpg/3840px-Tonle_Sap_Siem_Reap_Cambodia_Girl-steering-her-boat-01.jpg,"CEphoto, Uwe Aranas",,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Tonle Sap Siem Reap Cambodia Girl-steering-her-boat-01.jpg by CEphoto, Uwe Aranas, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Siem Reap Cambodia street.,Yes,2200,1466,181738
angkor-aurora-siem-reap-04,6,Angkor Aurora,angkor-aurora-siem-reap,Siem Reap,Cambodia,4,Attraction,"Angkor Wat, Camboya, 2013-08-16, DD 068.JPG",angkor-aurora-siem-reap-04-attraction-angkor-wat.jpg,angkor-aurora-siem-reap-04-attraction-angkor-wat.webp,public/images/hotels/angkor-aurora-siem-reap/original/angkor-aurora-siem-reap-04-attraction-angkor-wat.jpg,/images/hotels/angkor-aurora-siem-reap/web/angkor-aurora-siem-reap-04-attraction-angkor-wat.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Angkor_Wat,_Camboya,_2013-08-16,_DD_068.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Angkor_Wat%2C_Camboya%2C_2013-08-16%2C_DD_068.JPG/3840px-Angkor_Wat%2C_Camboya%2C_2013-08-16%2C_DD_068.JPG,Diego Delso,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Yes,"Photo: Angkor Wat, Camboya, 2013-08-16, DD 068.JPG by Diego Delso, licensed under CC BY-SA 3.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Angkor Wat Cambodia.,Yes,2200,982,202774
angkor-aurora-siem-reap-05,6,Angkor Aurora,angkor-aurora-siem-reap,Siem Reap,Cambodia,5,Food,PP Central Market- fried bugs for sale (14064725217).jpg,angkor-aurora-siem-reap-05-food-cambodian-food.jpg,angkor-aurora-siem-reap-05-food-cambodian-food.webp,public/images/hotels/angkor-aurora-siem-reap/original/angkor-aurora-siem-reap-05-food-cambodian-food.jpg,/images/hotels/angkor-aurora-siem-reap/web/angkor-aurora-siem-reap-05-food-cambodian-food.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:PP_Central_Market-_fried_bugs_for_sale_(14064725217).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/PP_Central_Market-_fried_bugs_for_sale_%2814064725217%29.jpg/3840px-PP_Central_Market-_fried_bugs_for_sale_%2814064725217%29.jpg,"shankar s. from Dubai, united arab emirates",,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Yes,"Photo: PP Central Market- fried bugs for sale (14064725217).jpg by shankar s. from Dubai, united arab emirates, licensed under CC BY 2.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Cambodian food market Siem Reap.,Yes,2200,1460,956370
angkor-aurora-siem-reap-06,6,Angkor Aurora,angkor-aurora-siem-reap,Siem Reap,Cambodia,6,Secondary,"2016 Angkor, Ta Prohm (07).jpg",angkor-aurora-siem-reap-06-secondary-ta-prohm.jpg,angkor-aurora-siem-reap-06-secondary-ta-prohm.webp,public/images/hotels/angkor-aurora-siem-reap/original/angkor-aurora-siem-reap-06-secondary-ta-prohm.jpg,/images/hotels/angkor-aurora-siem-reap/web/angkor-aurora-siem-reap-06-secondary-ta-prohm.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2016_Angkor,_Ta_Prohm_(07).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/2016_Angkor%2C_Ta_Prohm_%2807%29.jpg/3840px-2016_Angkor%2C_Ta_Prohm_%2807%29.jpg,Marcin Konsek,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: 2016 Angkor, Ta Prohm (07).jpg by Marcin Konsek, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Ta Prohm Cambodia.,Yes,2200,1466,1436348
royal-surakarta-heritage-01,7,The Royal Surakarta Heritage - Handwritten Collection,royal-surakarta-heritage,Solo / Surakarta,Indonesia,1,Hero,Keraton surakarta.jpg,royal-surakarta-heritage-01-hero-royal-surakarta-heritage-01.jpg,royal-surakarta-heritage-01-hero-royal-surakarta-heritage-01.webp,public/images/hotels/royal-surakarta-heritage/original/royal-surakarta-heritage-01-hero-royal-surakarta-heritage-01.jpg,/images/hotels/royal-surakarta-heritage/web/royal-surakarta-heritage-01-hero-royal-surakarta-heritage-01.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Keraton_surakarta.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Keraton_surakarta.jpg/3840px-Keraton_surakarta.jpg,Munaqo,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Keraton surakarta.jpg by Munaqo, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Recovered with Commons query: Keraton Surakarta. Hotel-specific image not found under safe licence; using destination alternative.,Yes,2200,1040,203876
royal-surakarta-heritage-02,7,The Royal Surakarta Heritage - Handwritten Collection,royal-surakarta-heritage,Solo / Surakarta,Indonesia,2,Hotel,"Solo Nobles, Java.jpg",royal-surakarta-heritage-02-hotel-javanese-palace.jpg,royal-surakarta-heritage-02-hotel-javanese-palace.webp,public/images/hotels/royal-surakarta-heritage/original/royal-surakarta-heritage-02-hotel-javanese-palace.jpg,/images/hotels/royal-surakarta-heritage/web/royal-surakarta-heritage-02-hotel-javanese-palace.webp,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Solo_Nobles,_Java.jpg",https://upload.wikimedia.org/wikipedia/commons/5/5b/Solo_Nobles%2C_Java.jpg,"Mackellar, C. D",,Public domain,Unknown / not listed,No,"Image: Solo Nobles, Java.jpg by Mackellar, C. D, public domain via Wikimedia Commons.",Yes,Yes,2026-05-30,Matched Commons query: Solo / Surakarta Indonesia travel. Hotel-specific image not found under safe licence; using destination/neighbourhood alternative.,Yes,1142,771,80496
royal-surakarta-heritage-03,7,The Royal Surakarta Heritage - Handwritten Collection,royal-surakarta-heritage,Solo / Surakarta,Indonesia,3,City,Keraton Surakarta.jpg,royal-surakarta-heritage-03-city-surakarta-city.jpg,royal-surakarta-heritage-03-city-surakarta-city.webp,public/images/hotels/royal-surakarta-heritage/original/royal-surakarta-heritage-03-city-surakarta-city.jpg,/images/hotels/royal-surakarta-heritage/web/royal-surakarta-heritage-03-city-surakarta-city.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Keraton_Surakarta.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Keraton_Surakarta.jpg/3840px-Keraton_Surakarta.jpg,Gunarta,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Keraton Surakarta.jpg by Gunarta, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Surakarta Solo city Indonesia.,Yes,2200,1647,294294
royal-surakarta-heritage-04,7,The Royal Surakarta Heritage - Handwritten Collection,royal-surakarta-heritage,Solo / Surakarta,Indonesia,4,Attraction,Sasana Sewaka Keraton Surakarta.JPG,royal-surakarta-heritage-04-attraction-keraton-surakarta.jpg,royal-surakarta-heritage-04-attraction-keraton-surakarta.webp,public/images/hotels/royal-surakarta-heritage/original/royal-surakarta-heritage-04-attraction-keraton-surakarta.jpg,/images/hotels/royal-surakarta-heritage/web/royal-surakarta-heritage-04-attraction-keraton-surakarta.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sasana_Sewaka_Keraton_Surakarta.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Sasana_Sewaka_Keraton_Surakarta.JPG/3840px-Sasana_Sewaka_Keraton_Surakarta.JPG,Baskoro Aji,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Sasana Sewaka Keraton Surakarta.JPG by Baskoro Aji, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Keraton Surakarta.,Yes,2200,1466,263512
royal-surakarta-heritage-05,7,The Royal Surakarta Heritage - Handwritten Collection,royal-surakarta-heritage,Solo / Surakarta,Indonesia,5,Food,Sosis Solo.jpg,royal-surakarta-heritage-05-food-solo-food.jpg,royal-surakarta-heritage-05-food-solo-food.webp,public/images/hotels/royal-surakarta-heritage/original/royal-surakarta-heritage-05-food-solo-food.jpg,/images/hotels/royal-surakarta-heritage/web/royal-surakarta-heritage-05-food-solo-food.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sosis_Solo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Sosis_Solo.jpg/3840px-Sosis_Solo.jpg,Aininapple,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Sosis Solo.jpg by Aininapple, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Solo / Surakarta Indonesia solo food.,Yes,2200,1466,123662
royal-surakarta-heritage-06,7,The Royal Surakarta Heritage - Handwritten Collection,royal-surakarta-heritage,Solo / Surakarta,Indonesia,6,Secondary,Taman Pura Mangkunegaran.JPG,royal-surakarta-heritage-06-secondary-mangkunegaran.jpg,royal-surakarta-heritage-06-secondary-mangkunegaran.webp,public/images/hotels/royal-surakarta-heritage/original/royal-surakarta-heritage-06-secondary-mangkunegaran.jpg,/images/hotels/royal-surakarta-heritage/web/royal-surakarta-heritage-06-secondary-mangkunegaran.webp,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Taman_Pura_Mangkunegaran.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Taman_Pura_Mangkunegaran.JPG/3840px-Taman_Pura_Mangkunegaran.JPG,Baskoro Aji,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Yes,"Photo: Taman Pura Mangkunegaran.JPG by Baskoro Aji, licensed under CC BY-SA 4.0 via Wikimedia Commons. Cropped/resized only if needed and converted to WebP.",Yes,Yes,2026-05-30,Matched Commons query: Pura Mangkunegaran Surakarta.,Yes,2200,1466,317394
